post_id,title,published_at,author_id,channelTitle,category,collected_at,hashtags,views,likes,dislikes,comments,thumbnail_link,comments_disabled,ratings_disabled,caption,platform,dataset_source,is_synthetic
vid_0024,Test Video 24,2022-12-24 00:00:00+00:00,chan_4,Channel 4,2,2022-12-30 00:00:00+00:00,test|video|trend,48611,2430,0,243,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0024,Test Video 24,2022-12-24 00:00:00+00:00,chan_4,Channel 4,8,2022-12-31 00:00:00+00:00,test|video|trend,53681,2684,0,268,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0024,Test Video 24,2022-12-24 00:00:00+00:00,chan_4,Channel 4,13,2023-01-01 00:00:00+00:00,test|video|trend,59280,2964,0,296,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0024,Test Video 24,2022-12-24 00:00:00+00:00,chan_4,Channel 4,16,2023-01-02 00:00:00+00:00,test|video|trend,65463,3273,0,327,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,7,2022-12-25 00:00:00+00:00,test|video|trend,17995,899,0,89,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,17,2022-12-26 00:00:00+00:00,test|video|trend,24497,1224,0,122,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,21,2022-12-27 00:00:00+00:00,test|video|trend,33349,1667,0,166,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,16,2022-12-28 00:00:00+00:00,test|video|trend,45399,2269,0,226,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,14,2022-12-29 00:00:00+00:00,test|video|trend,61804,3090,0,309,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,19,2022-12-30 00:00:00+00:00,test|video|trend,84136,4206,0,420,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,21,2022-12-31 00:00:00+00:00,test|video|trend,114538,5726,0,572,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,3,2023-01-01 00:00:00+00:00,test|video|trend,155925,7796,0,779,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,3,2023-01-02 00:00:00+00:00,test|video|trend,212267,10613,0,1061,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0025,Test Video 25,2022-12-25 00:00:00+00:00,chan_5,Channel 5,5,2023-01-03 00:00:00+00:00,test|video|trend,288967,14448,0,1444,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,24,2022-12-25 00:00:00+00:00,test|video|trend,18619,930,0,93,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,2,2022-12-26 00:00:00+00:00,test|video|trend,27865,1393,0,139,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,17,2022-12-27 00:00:00+00:00,test|video|trend,41704,2085,0,208,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,19,2022-12-28 00:00:00+00:00,test|video|trend,62415,3120,0,312,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,21,2022-12-29 00:00:00+00:00,test|video|trend,93412,4670,0,467,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,25,2022-12-30 00:00:00+00:00,test|video|trend,139803,6990,0,699,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,18,2022-12-31 00:00:00+00:00,test|video|trend,209232,10461,0,1046,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,11,2023-01-01 00:00:00+00:00,test|video|trend,313141,15657,0,1565,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,22,2023-01-02 00:00:00+00:00,test|video|trend,468654,23432,0,2343,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0026,Test Video 26,2022-12-25 00:00:00+00:00,chan_6,Channel 6,25,2023-01-03 00:00:00+00:00,test|video|trend,701399,35069,0,3506,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,25,2022-12-29 00:00:00+00:00,test|video|trend,11843,592,0,59,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,21,2022-12-30 00:00:00+00:00,test|video|trend,13267,663,0,66,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,14,2022-12-31 00:00:00+00:00,test|video|trend,14863,743,0,74,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,10,2023-01-01 00:00:00+00:00,test|video|trend,16651,832,0,83,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,20,2023-01-02 00:00:00+00:00,test|video|trend,18654,932,0,93,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,26,2023-01-03 00:00:00+00:00,test|video|trend,20898,1044,0,104,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,22,2023-01-04 00:00:00+00:00,test|video|trend,23412,1170,0,117,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,16,2023-01-05 00:00:00+00:00,test|video|trend,26228,1311,0,131,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,29,2023-01-06 00:00:00+00:00,test|video|trend,29383,1469,0,146,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0027,Test Video 27,2022-12-29 00:00:00+00:00,chan_7,Channel 7,16,2023-01-07 00:00:00+00:00,test|video|trend,32917,1645,0,164,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,26,2022-12-23 00:00:00+00:00,test|video|trend,23508,1175,0,117,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,14,2022-12-24 00:00:00+00:00,test|video|trend,28059,1402,0,140,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,8,2022-12-25 00:00:00+00:00,test|video|trend,33493,1674,0,167,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,8,2022-12-26 00:00:00+00:00,test|video|trend,39978,1998,0,199,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,18,2022-12-27 00:00:00+00:00,test|video|trend,47720,2386,0,238,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,14,2022-12-28 00:00:00+00:00,test|video|trend,56960,2848,0,284,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,21,2022-12-29 00:00:00+00:00,test|video|trend,67990,3399,0,339,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,1,2022-12-30 00:00:00+00:00,test|video|trend,81155,4057,0,405,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,4,2022-12-31 00:00:00+00:00,test|video|trend,96870,4843,0,484,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0028,Test Video 28,2022-12-23 00:00:00+00:00,chan_8,Channel 8,8,2023-01-01 00:00:00+00:00,test|video|trend,115628,5781,0,578,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,12,2022-12-26 00:00:00+00:00,test|video|trend,4783,239,0,23,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,17,2022-12-27 00:00:00+00:00,test|video|trend,6117,305,0,30,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,10,2022-12-28 00:00:00+00:00,test|video|trend,7825,391,0,39,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,28,2022-12-29 00:00:00+00:00,test|video|trend,10008,500,0,50,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,11,2022-12-30 00:00:00+00:00,test|video|trend,12801,640,0,64,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,24,2022-12-31 00:00:00+00:00,test|video|trend,16374,818,0,81,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,7,2023-01-01 00:00:00+00:00,test|video|trend,20944,1047,0,104,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,4,2023-01-02 00:00:00+00:00,test|video|trend,26788,1339,0,133,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,7,2023-01-03 00:00:00+00:00,test|video|trend,34264,1713,0,171,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0029,Test Video 29,2022-12-26 00:00:00+00:00,chan_9,Channel 9,24,2023-01-04 00:00:00+00:00,test|video|trend,43826,2191,0,219,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,16,2022-12-27 00:00:00+00:00,test|video|trend,12779,638,0,63,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,24,2022-12-28 00:00:00+00:00,test|video|trend,16865,843,0,84,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,19,2022-12-29 00:00:00+00:00,test|video|trend,22258,1112,0,111,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,7,2022-12-30 00:00:00+00:00,test|video|trend,29377,1468,0,146,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,2,2022-12-31 00:00:00+00:00,test|video|trend,38771,1938,0,193,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,8,2023-01-01 00:00:00+00:00,test|video|trend,51170,2558,0,255,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,15,2023-01-02 00:00:00+00:00,test|video|trend,67533,3376,0,337,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,2,2023-01-03 00:00:00+00:00,test|video|trend,89130,4456,0,445,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,29,2023-01-04 00:00:00+00:00,test|video|trend,117633,5881,0,588,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0030,Test Video 30,2022-12-27 00:00:00+00:00,chan_0,Channel 0,7,2023-01-05 00:00:00+00:00,test|video|trend,155250,7762,0,776,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,3,2022-12-26 00:00:00+00:00,test|video|trend,11213,560,0,56,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,1,2022-12-27 00:00:00+00:00,test|video|trend,11340,567,0,56,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,3,2022-12-28 00:00:00+00:00,test|video|trend,11468,573,0,57,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,17,2022-12-29 00:00:00+00:00,test|video|trend,11598,579,0,57,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,11,2022-12-30 00:00:00+00:00,test|video|trend,11730,586,0,58,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,4,2022-12-31 00:00:00+00:00,test|video|trend,11863,593,0,59,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,29,2023-01-01 00:00:00+00:00,test|video|trend,11997,599,0,59,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,10,2023-01-02 00:00:00+00:00,test|video|trend,12133,606,0,60,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,8,2023-01-03 00:00:00+00:00,test|video|trend,12271,613,0,61,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0031,Test Video 31,2022-12-26 00:00:00+00:00,chan_1,Channel 1,26,2023-01-04 00:00:00+00:00,test|video|trend,12410,620,0,62,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,22,2022-12-23 00:00:00+00:00,test|video|trend,44591,2229,0,222,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,28,2022-12-24 00:00:00+00:00,test|video|trend,53172,2658,0,265,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,5,2022-12-25 00:00:00+00:00,test|video|trend,63405,3170,0,317,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,13,2022-12-26 00:00:00+00:00,test|video|trend,75608,3780,0,378,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,25,2022-12-27 00:00:00+00:00,test|video|trend,90159,4507,0,450,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,27,2022-12-28 00:00:00+00:00,test|video|trend,107510,5375,0,537,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,19,2022-12-29 00:00:00+00:00,test|video|trend,128201,6410,0,641,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,22,2022-12-30 00:00:00+00:00,test|video|trend,152873,7643,0,764,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,15,2022-12-31 00:00:00+00:00,test|video|trend,182294,9114,0,911,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0032,Test Video 32,2022-12-23 00:00:00+00:00,chan_2,Channel 2,13,2023-01-01 00:00:00+00:00,test|video|trend,217377,10868,0,1086,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,16,2022-12-29 00:00:00+00:00,test|video|trend,1245,62,0,6,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,2,2022-12-30 00:00:00+00:00,test|video|trend,1846,92,0,9,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,7,2022-12-31 00:00:00+00:00,test|video|trend,2738,136,0,13,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,2,2023-01-01 00:00:00+00:00,test|video|trend,4061,203,0,20,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,29,2023-01-02 00:00:00+00:00,test|video|trend,6023,301,0,30,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,3,2023-01-03 00:00:00+00:00,test|video|trend,8932,446,0,44,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,17,2023-01-04 00:00:00+00:00,test|video|trend,13247,662,0,66,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,10,2023-01-05 00:00:00+00:00,test|video|trend,19647,982,0,98,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,1,2023-01-06 00:00:00+00:00,test|video|trend,29138,1456,0,145,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0033,Test Video 33,2022-12-29 00:00:00+00:00,chan_3,Channel 3,13,2023-01-07 00:00:00+00:00,test|video|trend,43215,2160,0,216,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,5,2022-12-26 00:00:00+00:00,test|video|trend,8810,440,0,44,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,2,2022-12-27 00:00:00+00:00,test|video|trend,9661,483,0,48,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,20,2022-12-28 00:00:00+00:00,test|video|trend,10596,529,0,52,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,5,2022-12-29 00:00:00+00:00,test|video|trend,11620,581,0,58,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,9,2022-12-30 00:00:00+00:00,test|video|trend,12744,637,0,63,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,24,2022-12-31 00:00:00+00:00,test|video|trend,13977,698,0,69,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,8,2023-01-01 00:00:00+00:00,test|video|trend,15328,766,0,76,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,27,2023-01-02 00:00:00+00:00,test|video|trend,16811,840,0,84,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,25,2023-01-03 00:00:00+00:00,test|video|trend,18436,921,0,92,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0034,Test Video 34,2022-12-26 00:00:00+00:00,chan_4,Channel 4,7,2023-01-04 00:00:00+00:00,test|video|trend,20219,1010,0,101,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,29,2022-12-23 00:00:00+00:00,test|video|trend,1921,96,0,9,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,6,2022-12-24 00:00:00+00:00,test|video|trend,2019,100,0,10,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,24,2022-12-25 00:00:00+00:00,test|video|trend,2122,106,0,10,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,11,2022-12-26 00:00:00+00:00,test|video|trend,2230,111,0,11,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,24,2022-12-27 00:00:00+00:00,test|video|trend,2344,117,0,11,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,7,2022-12-28 00:00:00+00:00,test|video|trend,2464,123,0,12,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,9,2022-12-29 00:00:00+00:00,test|video|trend,2590,129,0,12,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,16,2022-12-30 00:00:00+00:00,test|video|trend,2722,136,0,13,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,2,2022-12-31 00:00:00+00:00,test|video|trend,2861,143,0,14,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0035,Test Video 35,2022-12-23 00:00:00+00:00,chan_5,Channel 5,26,2023-01-01 00:00:00+00:00,test|video|trend,3008,150,0,15,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0036,Test Video 36,2022-12-30 00:00:00+00:00,chan_6,Channel 6,5,2022-12-30 00:00:00+00:00,test|video|trend,18332,916,0,91,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0036,Test Video 36,2022-12-30 00:00:00+00:00,chan_6,Channel 6,1,2022-12-31 00:00:00+00:00,test|video|trend,26681,1334,0,133,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0036,Test Video 36,2022-12-30 00:00:00+00:00,chan_6,Channel 6,5,2023-01-01 00:00:00+00:00,test|video|trend,38833,1941,0,194,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0036,Test Video 36,2022-12-30 00:00:00+00:00,chan_6,Channel 6,19,2023-01-02 00:00:00+00:00,test|video|trend,56520,2826,0,282,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
vid_0036,Test Video 36,2022-12-30 00:00:00+00:00,chan_6,Channel 6,13,2023-01-03 00:00:00+00:00,test|video|trend,82263,4113,0,411,http://example.com/thumb.jpg,False,False,Test description,youtube,youtube_trending_kaggle,False
